date,seafood,temp,windspeed,rain,snow
4:30 PM November 21 2015,0,6.7,11.1,0,0
4:45 PM November 21 2015,0,6.7,11.1,0,0
5:00 PM November 21 2015,0,6.7,11.1,0,0
5:15 PM November 21 2015,0,6.7,11.1,0,0
5:30 PM November 21 2015,0,6.1,13.0,0,0
5:45 PM November 21 2015,0,6.1,13.0,0,0
6:00 PM November 21 2015,0,6.1,13.0,0,0
6:15 PM November 21 2015,0,6.1,13.0,0,0
6:30 PM November 21 2015,0,4.4,5.6,0,0
6:45 PM November 21 2015,0,4.4,5.6,0,0
7:00 PM November 21 2015,0,4.4,5.6,0,0
7:15 PM November 21 2015,0,4.4,5.6,0,0
7:30 PM November 21 2015,0,4.4,5.6,0,0
8:00 AM November 23 2015,0,3.9,22.2,0,0
8:15 AM November 23 2015,0,3.9,22.2,0,0
8:30 AM November 23 2015,0,3.9,22.2,0,0
8:45 AM November 23 2015,0,3.9,22.2,0,0
9:00 AM November 23 2015,0,3.9,22.2,0,0
9:15 AM November 23 2015,0,3.9,22.2,0,0
9:30 AM November 23 2015,0,4.4,27.8,0,0
9:45 AM November 23 2015,0,4.4,27.8,0,0
10:00 AM November 23 2015,0,4.4,27.8,0,0
10:15 AM November 23 2015,0,4.4,27.8,0,0
10:30 AM November 23 2015,0,5.6,27.8,0,0
10:45 AM November 23 2015,0,5.6,27.8,0,0
11:00 AM November 23 2015,0,5.6,27.8,0,0
11:15 AM November 23 2015,0,5.6,27.8,0,0
11:30 AM November 23 2015,0,5.6,24.1,0,0
11:45 AM November 23 2015,0,5.6,24.1,0,0
12:00 PM November 23 2015,0,5.6,24.1,0,0
12:15 PM November 23 2015,0,5.6,24.1,0,0
12:30 PM November 23 2015,0,6.1,16.7,0,0
12:45 PM November 23 2015,0,6.1,16.7,0,0
1:00 PM November 23 2015,0,6.1,16.7,0,0
1:15 PM November 23 2015,0,6.1,16.7,0,0
1:30 PM November 23 2015,0,6.1,20.4,0,0
1:45 PM November 23 2015,0,6.1,20.4,0,0
2:00 PM November 23 2015,0,6.1,20.4,0,0
2:15 PM November 23 2015,0,6.1,20.4,0,0
2:30 PM November 23 2015,0,5.6,20.4,0,0
2:45 PM November 23 2015,0,5.6,20.4,0,0
3:00 PM November 23 2015,0,5.6,20.4,0,0
3:15 PM November 23 2015,0,5.6,20.4,0,0
3:30 PM November 23 2015,0,3.9,25.9,0,0
3:45 PM November 23 2015,0,3.9,25.9,0,0
4:00 PM November 23 2015,0,3.9,25.9,0,0
4:15 PM November 23 2015,0,3.9,25.9,0,0
4:30 PM November 23 2015,0,2.8,24.1,0,0
4:45 PM November 23 2015,0,2.8,24.1,0,0
5:00 PM November 23 2015,0,2.8,24.1,0,0
5:15 PM November 23 2015,0,2.8,24.1,0,0
5:30 PM November 23 2015,0,1.7,18.5,0,0
5:45 PM November 23 2015,0,1.7,18.5,0,0
6:00 PM November 23 2015,0,1.7,18.5,0,0
6:15 PM November 23 2015,0,1.7,18.5,0,0
6:30 PM November 23 2015,0,1.1,14.8,0,0
6:45 PM November 23 2015,0,1.1,14.8,0,0
7:00 PM November 23 2015,0,1.1,14.8,0,0
7:15 PM November 23 2015,0,1.1,14.8,0,0
7:30 PM November 23 2015,0,-0.6,9.3,0,0
8:00 AM November 24 2015,0,0.0,5.6,0,0
8:15 AM November 24 2015,0,0.0,5.6,0,0
8:30 AM November 24 2015,0,0.0,5.6,0,0
8:45 AM November 24 2015,0,0.0,5.6,0,0
9:00 AM November 24 2015,0,0.0,5.6,0,0
9:15 AM November 24 2015,0,0.0,5.6,0,0
9:30 AM November 24 2015,0,3.3,5.6,0,0
9:45 AM November 24 2015,0,3.3,5.6,0,0
10:00 AM November 24 2015,0,3.3,5.6,0,0
10:15 AM November 24 2015,0,3.3,5.6,0,0
10:30 AM November 24 2015,0,4.4,16.7,0,0
10:45 AM November 24 2015,0,4.4,16.7,0,0
11:00 AM November 24 2015,0,4.4,16.7,0,0
11:15 AM November 24 2015,0,4.4,16.7,0,0
11:30 AM November 24 2015,0,5.6,16.7,0,0
11:45 AM November 24 2015,0,5.6,16.7,0,0
12:00 PM November 24 2015,0,5.6,16.7,0,0
12:15 PM November 24 2015,0,5.6,16.7,0,0
12:30 PM November 24 2015,0,6.7,14.8,0,0
12:45 PM November 24 2015,0,6.7,14.8,0,0
1:00 PM November 24 2015,0,6.7,14.8,0,0
1:15 PM November 24 2015,0,6.7,14.8,0,0
1:30 PM November 24 2015,0,6.7,14.8,0,0
1:45 PM November 24 2015,0,6.7,14.8,0,0
2:00 PM November 24 2015,0,6.7,14.8,0,0
2:15 PM November 24 2015,0,6.7,14.8,0,0
2:30 PM November 24 2015,0,6.7,9.3,0,0
2:45 PM November 24 2015,0,6.7,9.3,0,0
3:00 PM November 24 2015,0,6.7,9.3,0,0
3:15 PM November 24 2015,0,6.7,9.3,0,0
3:30 PM November 24 2015,0,6.1,13.0,0,0
3:45 PM November 24 2015,0,6.1,13.0,0,0
4:00 PM November 24 2015,0,6.1,13.0,0,0
4:15 PM November 24 2015,0,6.1,13.0,0,0
4:30 PM November 24 2015,0,4.4,5.6,0,0
4:45 PM November 24 2015,0,4.4,5.6,0,0
5:00 PM November 24 2015,0,4.4,5.6,0,0
5:15 PM November 24 2015,0,4.4,5.6,0,0
5:30 PM November 24 2015,0,2.2,0.0,0,0
5:45 PM November 24 2015,0,2.2,0.0,0,0
6:00 PM November 24 2015,0,2.2,0.0,0,0
6:15 PM November 24 2015,0,2.2,0.0,0,0
6:30 PM November 24 2015,0,2.2,7.4,0,0
6:45 PM November 24 2015,0,2.2,7.4,0,0
7:00 PM November 24 2015,0,2.2,7.4,0,0
7:15 PM November 24 2015,0,2.2,7.4,0,0
7:30 PM November 24 2015,0,-0.6,0.0,0,0
8:00 AM November 30 2015,0,1.1,11.1,0,0
8:15 AM November 30 2015,0,1.1,11.1,0,0
8:30 AM November 30 2015,0,1.1,11.1,0,0
8:45 AM November 30 2015,0,1.1,11.1,0,0
9:00 AM November 30 2015,0,1.1,11.1,0,0
9:15 AM November 30 2015,0,1.1,11.1,0,0
9:30 AM November 30 2015,0,2.8,16.7,0,0
9:45 AM November 30 2015,0,2.8,16.7,0,0
10:00 AM November 30 2015,0,2.8,16.7,0,0
10:15 AM November 30 2015,0,2.8,16.7,0,0
10:30 AM November 30 2015,0,4.4,14.8,0,0
10:45 AM November 30 2015,0,4.4,14.8,0,0
11:00 AM November 30 2015,0,4.4,14.8,0,0
11:15 AM November 30 2015,0,4.4,14.8,0,0
11:30 AM November 30 2015,0,4.0,13.0,0,0
11:45 AM November 30 2015,0,4.0,13.0,0,0
12:00 PM November 30 2015,0,4.0,13.0,0,0
12:15 PM November 30 2015,0,4.0,13.0,0,0
12:30 PM November 30 2015,0,4.4,9.3,0,0
12:45 PM November 30 2015,0,4.4,9.3,0,0
1:00 PM November 30 2015,0,4.4,9.3,0,0
1:15 PM November 30 2015,0,4.4,9.3,0,0
1:30 PM November 30 2015,0,4.4,7.4,0,0
1:45 PM November 30 2015,0,4.4,7.4,0,0
2:00 PM November 30 2015,0,4.4,7.4,0,0
2:15 PM November 30 2015,0,4.4,7.4,0,0
2:30 PM November 30 2015,0,4.4,9.3,0,0
2:45 PM November 30 2015,0,4.4,9.3,0,0
3:00 PM November 30 2015,0,4.4,9.3,0,0
3:15 PM November 30 2015,0,4.4,9.3,0,0
3:30 PM November 30 2015,0,3.9,5.6,0,0
3:45 PM November 30 2015,0,3.9,5.6,0,0
4:00 PM November 30 2015,0,3.9,5.6,0,0
4:15 PM November 30 2015,0,3.9,5.6,0,0
4:30 PM November 30 2015,0,2.8,5.6,0,0
4:45 PM November 30 2015,0,2.8,5.6,0,0
5:00 PM November 30 2015,0,2.8,5.6,0,0
5:15 PM November 30 2015,0,2.8,5.6,0,0
5:30 PM November 30 2015,0,2.8,7.4,0,0
5:45 PM November 30 2015,0,2.8,7.4,0,0
6:00 PM November 30 2015,0,2.8,7.4,0,0
6:15 PM November 30 2015,0,2.8,7.4,0,0
6:30 PM November 30 2015,0,3.3,0.0,0,0
6:45 PM November 30 2015,0,3.3,0.0,0,0
7:00 PM November 30 2015,0,3.3,0.0,0,0
7:15 PM November 30 2015,0,3.3,0.0,0,0
7:30 PM November 30 2015,0,2.8,5.6,0,0
8:00 AM December 1 2015,0,2.2,9.3,0,0
8:15 AM December 1 2015,0,2.2,9.3,0,0
8:30 AM December 1 2015,0,2.2,9.3,0,0
8:45 AM December 1 2015,0,2.2,9.3,0,0
9:00 AM December 1 2015,0,2.2,9.3,0,0
9:15 AM December 1 2015,0,2.2,9.3,0,0
9:30 AM December 1 2015,0,3.9,5.6,0,0
9:45 AM December 1 2015,0,3.9,5.6,0,0
10:00 AM December 1 2015,0,3.9,5.6,0,0
10:15 AM December 1 2015,0,3.9,5.6,0,0
10:30 AM December 1 2015,0,5.6,13.0,1,0
10:45 AM December 1 2015,0,5.6,13.0,1,0
11:00 AM December 1 2015,0,5.6,13.0,1,0
11:15 AM December 1 2015,0,5.6,13.0,1,0
11:30 AM December 1 2015,0,6.5,7.4,0,0
11:45 AM December 1 2015,0,6.5,7.4,0,0
12:00 PM December 1 2015,0,6.5,7.4,0,0
12:15 PM December 1 2015,0,6.5,7.4,0,0
12:30 PM December 1 2015,0,6.9,16.7,1,0
12:45 PM December 1 2015,0,6.9,16.7,1,0
1:00 PM December 1 2015,0,6.9,16.7,1,0
1:15 PM December 1 2015,0,6.9,16.7,1,0
1:30 PM December 1 2015,0,7.7,20.4,0,0
1:45 PM December 1 2015,0,7.7,20.4,0,0
2:00 PM December 1 2015,0,7.7,20.4,0,0
2:15 PM December 1 2015,0,7.7,20.4,0,0
2:30 PM December 1 2015,0,6.9,18.5,0,0
2:45 PM December 1 2015,0,6.9,18.5,0,0
3:00 PM December 1 2015,0,6.9,18.5,0,0
3:15 PM December 1 2015,0,6.9,18.5,0,0
3:30 PM December 1 2015,0,6.9,18.5,0,0
3:45 PM December 1 2015,0,6.9,18.5,0,0
4:00 PM December 1 2015,0,6.9,18.5,0,0
4:15 PM December 1 2015,0,6.9,18.5,0,0
4:30 PM December 1 2015,0,6.5,13.0,1,0
4:45 PM December 1 2015,0,6.5,13.0,1,0
5:00 PM December 1 2015,0,6.5,13.0,1,0
5:15 PM December 1 2015,0,6.5,13.0,1,0
5:30 PM December 1 2015,0,5.9,13.0,1,0
5:45 PM December 1 2015,0,5.9,13.0,1,0
6:00 PM December 1 2015,0,5.9,13.0,1,0
6:15 PM December 1 2015,0,5.9,13.0,1,0
6:30 PM December 1 2015,0,5.7,11.1,1,0
6:45 PM December 1 2015,0,5.7,11.1,1,0
7:00 PM December 1 2015,0,5.7,11.1,1,0
7:15 PM December 1 2015,0,5.7,11.1,1,0
7:30 PM December 1 2015,0,6.0,11.1,1,0
8:00 AM December 2 2015,0,7.0,0.0,1,0
8:15 AM December 2 2015,0,7.0,0.0,1,0
8:30 AM December 2 2015,0,7.0,0.0,1,0
8:45 AM December 2 2015,0,7.0,0.0,1,0
9:00 AM December 2 2015,0,7.0,0.0,1,0
9:15 AM December 2 2015,0,7.0,0.0,1,0
9:30 AM December 2 2015,0,8.0,0.0,1,0
9:45 AM December 2 2015,0,8.0,0.0,1,0
10:00 AM December 2 2015,0,8.0,0.0,1,0
10:15 AM December 2 2015,0,8.0,0.0,1,0
10:30 AM December 2 2015,0,8.0,0.0,1,0
10:45 AM December 2 2015,0,8.0,0.0,1,0
11:00 AM December 2 2015,0,8.0,0.0,1,0
11:15 AM December 2 2015,0,8.0,0.0,1,0
11:30 AM December 2 2015,0,8.0,9.3,1,0
11:45 AM December 2 2015,0,8.0,9.3,1,0
12:00 PM December 2 2015,0,8.0,9.3,1,0
12:15 PM December 2 2015,0,8.0,9.3,1,0
12:30 PM December 2 2015,0,8.7,0.0,0,0
12:45 PM December 2 2015,0,8.7,0.0,0,0
1:00 PM December 2 2015,0,8.7,0.0,0,0
1:15 PM December 2 2015,0,8.7,0.0,0,0
1:30 PM December 2 2015,0,9.0,0.0,0,0
1:45 PM December 2 2015,0,9.0,0.0,0,0
2:00 PM December 2 2015,0,9.0,0.0,0,0
2:15 PM December 2 2015,0,9.0,0.0,0,0
2:30 PM December 2 2015,0,10.0,0.0,0,0
2:45 PM December 2 2015,0,10.0,0.0,0,0
3:00 PM December 2 2015,0,10.0,0.0,0,0
3:15 PM December 2 2015,0,10.0,0.0,0,0
3:30 PM December 2 2015,0,9.9,0.0,0,0
3:45 PM December 2 2015,0,9.9,0.0,0,0
4:00 PM December 2 2015,0,9.9,0.0,0,0
4:15 PM December 2 2015,0,9.9,0.0,0,0
4:30 PM December 2 2015,0,9.9,0.0,0,0
4:45 PM December 2 2015,0,9.9,0.0,0,0
5:00 PM December 2 2015,0,10.0,0.0,1,0
5:15 PM December 2 2015,0,10.0,0.0,1,0
5:30 PM December 2 2015,0,10.0,0.0,0,0
5:45 PM December 2 2015,0,10.0,0.0,0,0
6:00 PM December 2 2015,0,10.0,0.0,0,0
6:15 PM December 2 2015,0,10.0,0.0,0,0
6:30 PM December 2 2015,0,10.0,0.0,0,0
6:45 PM December 2 2015,0,10.0,0.0,0,0
7:00 PM December 2 2015,0,10.0,0.0,0,0
7:15 PM December 2 2015,0,10.0,0.0,0,0
7:30 PM December 2 2015,0,11.0,0.0,0,0
8:00 AM December 3 2015,0,9.0,24.1,0,0
8:15 AM December 3 2015,0,9.0,24.1,0,0
8:30 AM December 3 2015,0,9.0,24.1,0,0
8:45 AM December 3 2015,0,9.0,24.1,0,0
9:00 AM December 3 2015,0,9.0,24.1,0,0
9:15 AM December 3 2015,0,9.0,24.1,0,0
9:30 AM December 3 2015,0,9.0,29.6,0,0
9:45 AM December 3 2015,0,9.0,29.6,0,0
10:00 AM December 3 2015,0,9.0,29.6,0,0
10:15 AM December 3 2015,0,9.0,29.6,0,0
10:30 AM December 3 2015,0,9.0,37.0,0,0
10:45 AM December 3 2015,0,9.0,37.0,0,0
11:00 AM December 3 2015,0,9.0,37.0,0,0
11:15 AM December 3 2015,0,9.0,37.0,0,0
11:30 AM December 3 2015,0,10.0,27.8,0,0
11:45 AM December 3 2015,0,10.0,27.8,0,0
12:00 PM December 3 2015,0,10.0,27.8,0,0
12:15 PM December 3 2015,0,10.0,27.8,0,0
12:30 PM December 3 2015,0,8.9,24.1,0,0
12:45 PM December 3 2015,0,8.9,24.1,0,0
1:00 PM December 3 2015,0,8.9,24.1,0,0
1:15 PM December 3 2015,0,8.9,24.1,0,0
1:30 PM December 3 2015,0,9.4,24.1,0,0
1:45 PM December 3 2015,0,9.4,24.1,0,0
2:00 PM December 3 2015,0,9.4,24.1,0,0
2:15 PM December 3 2015,0,9.4,24.1,0,0
2:30 PM December 3 2015,0,8.9,33.3,0,0
2:45 PM December 3 2015,0,8.9,33.3,0,0
3:00 PM December 3 2015,0,8.9,33.3,0,0
3:15 PM December 3 2015,0,8.9,33.3,0,0
3:30 PM December 3 2015,0,8.3,25.9,0,0
3:45 PM December 3 2015,0,8.3,25.9,0,0
4:00 PM December 3 2015,0,8.3,25.9,0,0
4:15 PM December 3 2015,0,8.3,25.9,0,0
4:30 PM December 3 2015,0,7.2,16.7,0,0
4:45 PM December 3 2015,0,7.2,16.7,0,0
5:00 PM December 3 2015,0,7.2,16.7,0,0
5:15 PM December 3 2015,0,7.2,16.7,0,0
5:30 PM December 3 2015,0,7.2,27.8,0,0
5:45 PM December 3 2015,0,7.2,27.8,0,0
6:00 PM December 3 2015,0,7.2,27.8,0,0
6:15 PM December 3 2015,0,7.2,27.8,0,0
6:30 PM December 3 2015,0,6.7,22.2,0,0
6:45 PM December 3 2015,0,6.7,22.2,0,0
7:00 PM December 3 2015,0,6.7,22.2,0,0
7:15 PM December 3 2015,0,6.7,22.2,0,0
7:30 PM December 3 2015,0,6.1,25.9,0,0
8:00 AM December 4 2015,0,5.0,7.4,0,0
8:15 AM December 4 2015,0,5.0,7.4,0,0
8:30 AM December 4 2015,0,5.0,7.4,0,0
8:45 AM December 4 2015,0,5.0,7.4,0,0
9:00 AM December 4 2015,0,5.0,7.4,0,0
9:15 AM December 4 2015,0,5.0,7.4,0,0
9:30 AM December 4 2015,0,7.2,16.7,0,0
9:45 AM December 4 2015,0,7.2,16.7,0,0
10:00 AM December 4 2015,0,7.2,16.7,0,0
10:15 AM December 4 2015,0,7.2,16.7,0,0
10:30 AM December 4 2015,0,8.3,14.8,0,0
10:45 AM December 4 2015,0,8.3,14.8,0,0
11:00 AM December 4 2015,0,8.3,14.8,0,0
11:15 AM December 4 2015,0,8.3,14.8,0,0
11:30 AM December 4 2015,0,8.9,20.4,0,0
11:45 AM December 4 2015,0,8.9,20.4,0,0
12:00 PM December 4 2015,0,8.9,20.4,0,0
12:15 PM December 4 2015,0,8.9,20.4,0,0
12:30 PM December 4 2015,0,9.4,16.7,0,0
12:45 PM December 4 2015,0,9.4,16.7,0,0
1:00 PM December 4 2015,0,9.4,16.7,0,0
1:15 PM December 4 2015,0,9.4,16.7,0,0
1:30 PM December 4 2015,0,10.0,22.2,0,0
1:45 PM December 4 2015,0,10.0,22.2,0,0
2:00 PM December 4 2015,0,10.0,22.2,0,0
2:15 PM December 4 2015,0,10.0,22.2,0,0
2:30 PM December 4 2015,0,9.4,20.4,0,0
2:45 PM December 4 2015,0,9.4,20.4,0,0
3:00 PM December 4 2015,0,9.4,20.4,0,0
3:15 PM December 4 2015,0,9.4,20.4,0,0
3:30 PM December 4 2015,0,8.3,25.9,0,0
3:45 PM December 4 2015,0,8.3,25.9,0,0
4:00 PM December 4 2015,0,8.3,25.9,0,0
4:15 PM December 4 2015,0,8.3,25.9,0,0
4:30 PM December 4 2015,0,8.3,13.0,0,0
4:45 PM December 4 2015,0,8.3,13.0,0,0
5:00 PM December 4 2015,0,8.3,13.0,0,0
5:15 PM December 4 2015,0,8.3,13.0,0,0
5:30 PM December 4 2015,0,8.3,22.2,0,0
5:45 PM December 4 2015,0,8.3,22.2,0,0
6:00 PM December 4 2015,0,8.3,22.2,0,0
6:15 PM December 4 2015,0,8.3,22.2,0,0
6:30 PM December 4 2015,0,7.8,7.4,0,0
6:45 PM December 4 2015,0,7.8,7.4,0,0
7:00 PM December 4 2015,0,7.8,7.4,0,0
7:15 PM December 4 2015,0,7.8,7.4,0,0
7:30 PM December 4 2015,0,6.7,7.4,0,0
8:00 AM December 5 2015,0,5.6,9.3,0,0
8:15 AM December 5 2015,0,5.6,9.3,0,0
8:30 AM December 5 2015,0,5.6,9.3,0,0
8:45 AM December 5 2015,0,5.6,9.3,0,0
9:00 AM December 5 2015,0,5.6,9.3,0,0
9:15 AM December 5 2015,0,5.6,9.3,0,0
9:30 AM December 5 2015,0,8.9,9.3,0,0
9:45 AM December 5 2015,0,8.9,9.3,0,0
10:00 AM December 5 2015,0,8.9,9.3,0,0
10:15 AM December 5 2015,0,8.9,9.3,0,0
10:30 AM December 5 2015,0,9.4,13.0,0,0
10:45 AM December 5 2015,0,9.4,13.0,0,0
11:00 AM December 5 2015,0,9.4,13.0,0,0
11:15 AM December 5 2015,0,9.4,13.0,0,0
11:30 AM December 5 2015,0,10.6,5.6,0,0
11:45 AM December 5 2015,0,10.6,5.6,0,0
12:00 PM December 5 2015,0,10.6,5.6,0,0
12:15 PM December 5 2015,0,10.6,5.6,0,0
12:30 PM December 5 2015,0,11.1,7.4,0,0
12:45 PM December 5 2015,0,11.1,7.4,0,0
1:00 PM December 5 2015,0,11.1,7.4,0,0
1:15 PM December 5 2015,0,11.1,7.4,0,0
1:30 PM December 5 2015,0,11.7,0.0,0,0
1:45 PM December 5 2015,0,11.7,0.0,0,0
2:00 PM December 5 2015,0,11.7,0.0,0,0
2:15 PM December 5 2015,0,11.7,0.0,0,0
2:30 PM December 5 2015,0,10.6,11.1,0,0
2:45 PM December 5 2015,0,10.6,11.1,0,0
3:00 PM December 5 2015,0,10.6,11.1,0,0
3:15 PM December 5 2015,0,10.6,11.1,0,0
3:30 PM December 5 2015,0,8.9,13.0,0,0
3:45 PM December 5 2015,0,8.9,13.0,0,0
4:00 PM December 5 2015,0,8.9,13.0,0,0
4:15 PM December 5 2015,0,8.9,13.0,0,0
4:30 PM December 5 2015,0,6.1,7.4,0,0
4:45 PM December 5 2015,0,6.1,7.4,0,0
5:00 PM December 5 2015,0,6.1,7.4,0,0
5:15 PM December 5 2015,0,6.1,7.4,0,0
5:30 PM December 5 2015,0,5.0,9.3,0,0
5:45 PM December 5 2015,0,5.0,9.3,0,0
6:00 PM December 5 2015,0,5.0,9.3,0,0
6:15 PM December 5 2015,0,5.0,9.3,0,0
6:30 PM December 5 2015,0,5.6,5.6,0,0
6:45 PM December 5 2015,0,5.6,5.6,0,0
7:00 PM December 5 2015,0,5.6,5.6,0,0
7:15 PM December 5 2015,0,5.6,5.6,0,0
7:30 PM December 5 2015,0,5.0,9.3,0,0
8:00 AM December 7 2015,0,4.4,5.6,0,0
8:15 AM December 7 2015,0,4.4,5.6,0,0
8:30 AM December 7 2015,0,4.4,5.6,0,0
8:45 AM December 7 2015,0,4.4,5.6,0,0
9:00 AM December 7 2015,0,4.4,5.6,0,0
9:15 AM December 7 2015,0,4.4,5.6,0,0
9:30 AM December 7 2015,0,7.2,0.0,0,0
9:45 AM December 7 2015,0,7.2,0.0,0,0
10:00 AM December 7 2015,0,7.2,0.0,0,0
10:15 AM December 7 2015,0,7.2,0.0,0,0
10:30 AM December 7 2015,0,9.4,7.4,0,0
10:45 AM December 7 2015,0,9.4,7.4,0,0
11:00 AM December 7 2015,0,9.4,7.4,0,0
11:15 AM December 7 2015,0,9.4,7.4,0,0
11:30 AM December 7 2015,0,10.6,7.4,0,0
11:45 AM December 7 2015,0,10.6,7.4,0,0
12:00 PM December 7 2015,0,10.6,7.4,0,0
12:15 PM December 7 2015,0,10.6,7.4,0,0
12:30 PM December 7 2015,0,12.2,0.0,0,0
12:45 PM December 7 2015,0,12.2,0.0,0,0
1:00 PM December 7 2015,0,12.2,0.0,0,0
1:15 PM December 7 2015,0,12.2,0.0,0,0
1:30 PM December 7 2015,0,12.8,11.1,0,0
1:45 PM December 7 2015,0,12.8,11.1,0,0
2:00 PM December 7 2015,0,12.8,11.1,0,0
2:15 PM December 7 2015,0,12.8,11.1,0,0
2:30 PM December 7 2015,0,11.7,7.4,0,0
2:45 PM December 7 2015,0,11.7,7.4,0,0
3:00 PM December 7 2015,0,11.7,7.4,0,0
3:15 PM December 7 2015,0,11.7,7.4,0,0
3:30 PM December 7 2015,0,10.6,0.0,0,0
3:45 PM December 7 2015,0,10.6,0.0,0,0
4:00 PM December 7 2015,0,10.6,0.0,0,0
4:15 PM December 7 2015,0,10.6,0.0,0,0
4:30 PM December 7 2015,0,10.0,7.4,0,0
4:45 PM December 7 2015,0,10.0,7.4,0,0
5:00 PM December 7 2015,0,10.0,7.4,0,0
5:15 PM December 7 2015,0,10.0,7.4,0,0
5:30 PM December 7 2015,0,9.4,5.6,0,0
5:45 PM December 7 2015,0,9.4,5.6,0,0
6:00 PM December 7 2015,0,9.4,5.6,0,0
6:15 PM December 7 2015,0,9.4,5.6,0,0
6:30 PM December 7 2015,0,8.3,0.0,0,0
6:45 PM December 7 2015,0,8.3,0.0,0,0
7:00 PM December 7 2015,0,8.3,0.0,0,0
7:15 PM December 7 2015,0,8.3,0.0,0,0
7:30 PM December 7 2015,0,7.2,0.0,0,0
8:00 AM December 8 2015,0,5.0,18.5,1,0
8:15 AM December 8 2015,0,5.0,18.5,1,0
8:30 AM December 8 2015,0,5.0,18.5,1,0
8:45 AM December 8 2015,0,5.0,18.5,1,0
9:00 AM December 8 2015,0,5.0,18.5,1,0
9:15 AM December 8 2015,0,5.0,18.5,1,0
9:30 AM December 8 2015,0,5.6,18.5,0,0
9:45 AM December 8 2015,0,5.6,18.5,0,0
10:00 AM December 8 2015,0,5.6,18.5,0,0
10:15 AM December 8 2015,0,5.6,24.1,0,0
10:30 AM December 8 2015,0,5.6,24.1,0,0
10:45 AM December 8 2015,0,5.6,22.2,0,0
11:00 AM December 8 2015,0,5.6,22.2,0,0
11:15 AM December 8 2015,0,5.6,22.2,0,0
11:30 AM December 8 2015,0,6.1,27.8,0,0
11:45 AM December 8 2015,0,6.1,27.8,0,0
12:00 PM December 8 2015,0,6.1,24.1,0,0
12:15 PM December 8 2015,0,6.1,24.1,0,0
12:30 PM December 8 2015,0,6.7,22.2,0,0
12:45 PM December 8 2015,0,6.7,22.2,0,0
1:00 PM December 8 2015,0,6.7,22.2,0,0
1:15 PM December 8 2015,0,6.7,22.2,0,0
1:30 PM December 8 2015,0,6.1,20.4,0,0
1:45 PM December 8 2015,0,6.1,20.4,0,0
2:00 PM December 8 2015,0,6.1,20.4,0,0
2:15 PM December 8 2015,0,6.1,20.4,0,0
2:30 PM December 8 2015,0,6.1,22.2,0,0
2:45 PM December 8 2015,0,6.1,22.2,0,0
3:00 PM December 8 2015,0,6.1,22.2,0,0
3:15 PM December 8 2015,0,6.1,22.2,0,0
3:30 PM December 8 2015,0,5.6,18.5,0,0
3:45 PM December 8 2015,0,5.6,18.5,0,0
4:00 PM December 8 2015,0,5.6,18.5,0,0
4:15 PM December 8 2015,0,5.6,18.5,0,0
4:30 PM December 8 2015,0,5.0,14.8,0,0
4:45 PM December 8 2015,0,5.0,14.8,0,0
5:00 PM December 8 2015,0,5.0,14.8,0,0
5:15 PM December 8 2015,0,5.0,16.7,0,0
5:30 PM December 8 2015,0,5.0,16.7,0,0
5:45 PM December 8 2015,0,5.0,14.8,0,0
6:00 PM December 8 2015,0,5.0,14.8,0,0
6:15 PM December 8 2015,0,5.0,14.8,0,0
6:30 PM December 8 2015,0,4.4,14.8,0,0
6:45 PM December 8 2015,0,4.4,14.8,0,0
7:00 PM December 8 2015,0,4.4,14.8,0,0
7:15 PM December 8 2015,0,4.4,14.8,0,0
7:30 PM December 8 2015,0,4.4,13.0,0,0
8:00 AM December 9 2015,0,3.9,0.0,0,0
8:15 AM December 9 2015,0,3.9,0.0,0,0
8:30 AM December 9 2015,0,3.9,0.0,0,0
8:45 AM December 9 2015,0,3.9,0.0,0,0
9:00 AM December 9 2015,0,3.9,0.0,0,0
9:15 AM December 9 2015,0,3.9,0.0,0,0
9:30 AM December 9 2015,0,5.0,0.0,0,0
9:45 AM December 9 2015,0,5.0,0.0,0,0
10:00 AM December 9 2015,0,5.0,0.0,0,0
10:15 AM December 9 2015,0,5.0,0.0,0,0
10:30 AM December 9 2015,0,6.7,5.6,0,0
10:45 AM December 9 2015,0,6.7,5.6,0,0
11:00 AM December 9 2015,0,6.7,5.6,0,0
11:15 AM December 9 2015,0,6.7,7.4,0,0
11:30 AM December 9 2015,0,6.7,7.4,0,0
11:45 AM December 9 2015,0,7.2,13.0,0,0
12:00 PM December 9 2015,0,7.2,13.0,0,0
12:15 PM December 9 2015,0,7.2,13.0,0,0
12:30 PM December 9 2015,0,7.2,9.3,0,0
12:45 PM December 9 2015,0,7.2,9.3,0,0
1:00 PM December 9 2015,0,7.2,9.3,0,0
1:15 PM December 9 2015,0,7.2,9.3,0,0
1:30 PM December 9 2015,0,7.2,11.1,0,0
1:45 PM December 9 2015,0,7.2,11.1,0,0
2:00 PM December 9 2015,0,7.2,11.1,0,0
2:15 PM December 9 2015,0,7.2,11.1,0,0
2:30 PM December 9 2015,0,6.7,5.6,0,0
2:45 PM December 9 2015,0,6.7,5.6,0,0
3:00 PM December 9 2015,0,6.7,5.6,0,0
3:15 PM December 9 2015,0,6.7,5.6,0,0
3:30 PM December 9 2015,0,7.2,7.4,0,0
3:45 PM December 9 2015,0,7.2,7.4,0,0
4:00 PM December 9 2015,1,7.2,7.4,0,0
4:15 PM December 9 2015,1,7.2,7.4,0,0
